Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Ben 10: Alien Force| https://www.vgchartz.com/game/24252/ben-10-alien-force/| 2008| Action| D3 Publisher| 0.65| 0.22| 0.00| 0.09| 0.95| Nintendo DS
The Sims 2| https://www.vgchartz.com/game/5845/the-sims-2/| 2005| Simulation| Electronic Arts| 0.81| 0.05| 0.00| 0.07| 0.94| Nintendo DS
Kingdom Hearts Re:coded| https://www.vgchartz.com/game/45509/kingdom-hearts-recoded/| 2010| Role-Playing| Square Enix| 0.53| 0.09| 0.27| 0.05| 0.93| Nintendo DS
Monster High Ghoul Spirit| https://www.vgchartz.com/game/53353/monster-high-ghoul-spirit/| 2011| Adventure| THQ| 0.69| 0.16| 0.00| 0.07| 0.93| Nintendo DS
Build-A-Bear| https://www.vgchartz.com/game/30649/build-a-bear-workshop/| 2007| Simulation| Game Factory| 0.85| 0.01| 0.00| 0.07| 0.93| Nintendo DS
Inazuma Eleven 3: Sekai e no Chousen| https://www.vgchartz.com/game/43470/inazuma-eleven-3-lightning-bolt-bomb-blast-team-ogre-attacks/| 2010| Role-Playing| Level 5| 0.00| 0.00| 0.93| 0.00| 0.93| Nintendo DS
Phoenix Wright: Ace Attorney| https://www.vgchartz.com/game/4009/phoenix-wright-ace-attorney/| 2005| Adventure| Capcom| 0.44| 0.05| 0.39| 0.05| 0.93| Nintendo DS
LEGO Pirates of the Caribbean: The Video Game| https://www.vgchartz.com/game/48620/lego-pirates-of-the-caribbean-the-video-game/| 2011| Action| Disney Interactive Studios| 0.34| 0.47| 0.00| 0.10| 0.91| Nintendo DS
Touchmaster 2| https://www.vgchartz.com/game/22522/touchmaster-2/| 2008| Puzzle| Midway Games| 0.30| 0.49| 0.00| 0.10| 0.89| Nintendo DS
Call of Duty: World at War| https://www.vgchartz.com/game/23989/call-of-duty-world-at-war/| 2008| Shooter| Activision| 0.56| 0.25| 0.00| 0.08| 0.89| Nintendo DS
Fossil Fighters| https://www.vgchartz.com/game/35114/fossil-fighters/| 2008| Role-Playing| Nintendo| 0.83| 0.00| 0.00| 0.06| 0.89| Nintendo DS
Star Wars: The Force Unleashed| https://www.vgchartz.com/game/13965/star-wars-the-force-unleashed/| 2008| Action| LucasArts| 0.50| 0.29| 0.00| 0.09| 0.88| Nintendo DS
Sonic Chronicles: The Dark Brotherhood| https://www.vgchartz.com/game/14440/sonic-chronicles-the-dark-brotherhood/| 2008| Role-Playing| Sega| 0.50| 0.29| 0.01| 0.08| 0.88| Nintendo DS
Peppa Pig: The Game| https://www.vgchartz.com/game/28033/peppa-pig-the-game/| 2008| Misc| Pinnacle| 0.00| 0.81| 0.00| 0.06| 0.87| Nintendo DS
Wizards of Waverly Place| https://www.vgchartz.com/game/34340/wizards-of-waverly-place/| 2009| Misc| Disney Interactive Studios| 0.59| 0.20| 0.00| 0.08| 0.87| Nintendo DS
FIFA 08| https://www.vgchartz.com/game/7615/fifa-soccer-08/| 2007| Sports| EA Sports| 0.10| 0.65| 0.00| 0.11| 0.85| Nintendo DS
Legendary Stafy: Confrontation! Daiiru Pirate Squad| https://www.vgchartz.com/game/24776/the-legendary-starfy/| 2008| Platform| Nintendo| 0.60| 0.00| 0.20| 0.05| 0.85| Nintendo DS
Petz: Dogz Fashion| https://www.vgchartz.com/game/21608/petz-dogz-fashion/| 2008| Simulation| Ubisoft| 0.46| 0.30| 0.00| 0.09| 0.84| Nintendo DS
Harry Potter and the Order of the Phoenix| https://www.vgchartz.com/game/6813/harry-potter-and-the-order-of-the-phoenix/| 2007| Adventure| Electronic Arts| 0.28| 0.46| 0.00| 0.10| 0.84| Nintendo DS
Scooby-Doo! First Frights| https://www.vgchartz.com/game/35133/scooby-doo-first-frights/| 2009| Adventure| Warner Bros. Interactive| 0.60| 0.16| 0.00| 0.07| 0.83| Nintendo DS
I Spy Funhouse| https://www.vgchartz.com/game/7172/i-spy-fun-house/| 2007| Puzzle| Scholastic Inc.| 0.76| 0.00| 0.00| 0.06| 0.82| Nintendo DS
Imagine: Rock Star| https://www.vgchartz.com/game/21612/imagine-rock-star/| 2008| Simulation| Ubisoft| 0.40| 0.33| 0.00| 0.09| 0.81| Nintendo DS
Little Mermaid: Ariels Undersea Adventure| https://www.vgchartz.com/game/1184/disneys-the-little-mermaid-ariels-undersea-adventure/| 2006| Action| Buena Vista| 0.72| 0.03| 0.00| 0.06| 0.81| Nintendo DS
Battle of Giants: Dinosaurs| https://www.vgchartz.com/game/27985/battle-of-giants-dinosaurs/| 2008| Strategy| Ubisoft| 0.37| 0.35| 0.00| 0.08| 0.81| Nintendo DS
Golden Sun DS| https://www.vgchartz.com/game/35078/golden-sun-dark-dawn/| 2010| Role-Playing| Nintendo| 0.53| 0.10| 0.13| 0.05| 0.81| Nintendo DS
Rayman Raving Rabbids 2| https://www.vgchartz.com/game/12770/rayman-raving-rabbids-2/| 2007| Misc| Ubisoft| 0.73| 0.01| 0.00| 0.06| 0.80| Nintendo DS
Personal Trainer: Walking| https://www.vgchartz.com/game/27579/personal-trainer-walking/| 2008| Sports| Nintendo| 0.22| 0.32| 0.17| 0.07| 0.78| Nintendo DS
The World Ends With You| https://www.vgchartz.com/game/16116/the-world-ends-with-you/| 2007| Role-Playing| Square Enix| 0.49| 0.04| 0.21| 0.04| 0.78| Nintendo DS
Star Wars the Clone Wars: Jedi Alliance| https://www.vgchartz.com/game/23964/star-wars-the-clone-wars-jedi-alliance/| 2008| Action| LucasArts| 0.61| 0.11| 0.00| 0.06| 0.78| Nintendo DS
Drawn to Life| https://www.vgchartz.com/game/7377/drawn-to-life/| 2007| Adventure| THQ| 0.71| 0.01| 0.00| 0.06| 0.78| Nintendo DS
Puzzler World| https://www.vgchartz.com/game/39445/puzzler-world/| 2009| Puzzle| Ubisoft| 0.41| 0.30| 0.00| 0.07| 0.77| Nintendo DS
Tetris Party Deluxe| https://www.vgchartz.com/game/43479/tetris-party-deluxe/| 2010| Puzzle| Majesco| 0.28| 0.30| 0.12| 0.07| 0.77| Nintendo DS
Pokemon Dash| https://www.vgchartz.com/game/1762/pokemon-dash/| 2004| Racing| Nintendo| 0.21| 0.14| 0.38| 0.04| 0.77| Nintendo DS
My Baby Girl| https://www.vgchartz.com/game/24797/my-baby-girl/| 2008| Simulation| SouthPeak Interactive| 0.61| 0.09| 0.00| 0.06| 0.76| Nintendo DS
Metroid Prime Hunters| https://www.vgchartz.com/game/1341/metroid-prime-hunters/| 2006| Shooter| Nintendo| 0.57| 0.04| 0.11| 0.06| 0.76| Nintendo DS
Super Monkey Ball: Touch and Roll| https://www.vgchartz.com/game/2287/super-monkey-ball-touch-amp-roll/| 2005| Misc| Sega| 0.69| 0.00| 0.00| 0.06| 0.76| Nintendo DS
Final Fantasy Tactics A2| https://www.vgchartz.com/game/12378/final-fantasy-tactics-a2-grimoire-of-the-rift/| 2007| Role-Playing| Square Enix| 0.38| 0.03| 0.30| 0.04| 0.75| Nintendo DS
Spectrobes| https://www.vgchartz.com/game/6124/spectrobes/| 2007| Role-Playing| Disney Interactive Studios| 0.66| 0.03| 0.00| 0.06| 0.75| Nintendo DS
Jump Ultimate Stars| https://www.vgchartz.com/game/3549/jump-ultimate-stars/| 2006| Fighting| Nintendo| 0.00| 0.00| 0.74| 0.00| 0.74| Nintendo DS
Sega Superstars Tennis| https://www.vgchartz.com/game/14441/sega-superstars-tennis/| 2008| Sports| Sega| 0.29| 0.37| 0.00| 0.08| 0.74| Nintendo DS
Madagascar: Escape 2 Africa| https://www.vgchartz.com/game/28745/madagascar-escape-2-africa/| 2008| Action| Activision| 0.41| 0.25| 0.00| 0.08| 0.74| Nintendo DS
iCarly| https://www.vgchartz.com/game/35956/icarly/| 2009| Adventure| Activision| 0.67| 0.01| 0.00| 0.05| 0.73| Nintendo DS
My Little Pony: Pinkie Pie's Party| https://www.vgchartz.com/game/24714/my-little-pony-pinkie-pies-party/| 2008| Adventure| THQ| 0.67| 0.00| 0.00| 0.06| 0.73| Nintendo DS
More English Training for Adults| https://www.vgchartz.com/game/3842/practise-english/| 2007| Misc| Nintendo| 0.00| 0.00| 0.73| 0.00| 0.73| Nintendo DS
Harvest Moon DS: Island of Happiness| https://www.vgchartz.com/game/3483/harvest-moon-ds-island-of-happiness/| 2007| Simulation| Marvelous Interactive| 0.43| 0.01| 0.25| 0.04| 0.72| Nintendo DS
Imagine: Interior Designer| https://www.vgchartz.com/game/28146/imagine-interior-designer/| 2008| Simulation| Ubisoft| 0.34| 0.31| 0.00| 0.08| 0.72| Nintendo DS
Rabbids Go Home| https://www.vgchartz.com/game/36687/rabbids-go-home/| 2009| Platform| Ubisoft| 0.35| 0.30| 0.00| 0.07| 0.72| Nintendo DS
Kirby: Canvas Curse| https://www.vgchartz.com/game/1138/kirby-canvas-curse/| 2005| Platform| Nintendo| 0.36| 0.00| 0.32| 0.03| 0.72| Nintendo DS
The Sims 2: Castaway| https://www.vgchartz.com/game/12362/the-sims-2-castaway/| 2007| Simulation| Electronic Arts| 0.62| 0.04| 0.00| 0.05| 0.72| Nintendo DS
LEGO Batman 2: DC Super Heroes| https://www.vgchartz.com/game/70813/lego-batman-2-dc-super-heroes/| 2012| Action-Adventure| Warner Bros. Interactive Entertainment| 0.39| 0.25| 0.00| 0.06| 0.71| Nintendo DS
Ace Attorney Investigations: Miles Edgeworth| https://www.vgchartz.com/game/33988/ace-attorney-investigations-miles-edgeworth/| 2009| Adventure| Capcom| 0.23| 0.14| 0.30| 0.04| 0.70| Nintendo DS
FIFA Soccer 11| https://www.vgchartz.com/game/43325/fifa-soccer-11/| 2010| Sports| EA Sports| 0.13| 0.49| 0.00| 0.08| 0.70| Nintendo DS
Hannah Montana: The Movie| https://www.vgchartz.com/game/31713/hannah-montana-the-movie/| 2009| Adventure| Disney Interactive Studios| 0.38| 0.25| 0.00| 0.07| 0.70| Nintendo DS
World of Zoo| https://www.vgchartz.com/game/37507/world-of-zoo/| 2009| Simulation| THQ| 0.43| 0.20| 0.00| 0.07| 0.69| Nintendo DS
The Sims 2: Apartment Pets| https://www.vgchartz.com/game/23935/the-sims-2-apartment-pets/| 2008| Simulation| Electronic Arts| 0.31| 0.30| 0.00| 0.07| 0.69| Nintendo DS
Lalaloopsy| https://www.vgchartz.com/game/64206/lalaloopsy/| 2011| Simulation| Activision| 0.51| 0.10| 0.00| 0.07| 0.68| Nintendo DS
LEGO Harry Potter: Years 5-7| https://www.vgchartz.com/game/51290/lego-harry-potter-years-5-7/| 2011| Action| Warner Bros. Interactive| 0.35| 0.26| 0.00| 0.07| 0.68| Nintendo DS
Cars: Mater-National Championship| https://www.vgchartz.com/game/25694/cars-mater-national-championship/| 2007| Racing| THQ| 0.63| 0.00| 0.00| 0.05| 0.68| Nintendo DS
Kanji Quiz| https://www.vgchartz.com/game/3566/zaidan-houjin-nippon-kanji-nouryoko-kentei-kyoukai-kounin-kanken-ds/| 2006| Misc| Rocket Company| 0.00| 0.00| 0.67| 0.00| 0.67| Nintendo DS
The Sims 3| https://www.vgchartz.com/game/43341/the-sims-3/| 2010| Simulation| Electronic Arts| 0.38| 0.23| 0.00| 0.06| 0.67| Nintendo DS
Super Kaseki Horider| https://www.vgchartz.com/game/47320/fossil-fighters-champions/| 2010| Role-Playing| Nintendo| 0.31| 0.00| 0.34| 0.02| 0.67| Nintendo DS
100 Classic Book Collection| https://www.vgchartz.com/game/29476/100-classic-books/| 2008| Misc| Nintendo| 0.12| 0.52| 0.00| 0.02| 0.67| Nintendo DS
Final Fantasy Crystal Chronicles: Ring of Fates| https://www.vgchartz.com/game/7137/final-fantasy-crystal-chronicles-ring-of-fates/| 2007| Role-Playing| Square Enix| 0.22| 0.01| 0.42| 0.02| 0.66| Nintendo DS
200-Mannin no KanKen: Tokoton Kanji Nou| https://www.vgchartz.com/game/14458/zaidan-houjin-nippon-kanji-nouryoku-kentei-kyoukai-koushiki-soft-200-mannin-no-kanken-tokoton-kanji-nou/| 2006| Misc| IE Institute| 0.00| 0.00| 0.66| 0.00| 0.66| Nintendo DS
Mystery Stories| https://www.vgchartz.com/game/33554/hidden-objects-mystery-stories/| 2009| Adventure| GSP| 0.18| 0.43| 0.00| 0.05| 0.66| Nintendo DS
Peppa Pig: Fun And Games| https://www.vgchartz.com/game/42846/peppa-pig-fun-and-games/| 2010| Misc| Ubisoft| 0.00| 0.57| 0.00| 0.09| 0.66| Nintendo DS
Club Penguin: Elite Penguin Force - Herbert's Revenge| https://www.vgchartz.com/game/44559/club-penguin-elite-penguin-force-herberts-revenge/| 2010| Adventure| Disney Interactive Studios| 0.39| 0.21| 0.00| 0.06| 0.66| Nintendo DS
Taiko Drum Master DS| https://www.vgchartz.com/game/7078/taiko-no-tatsujin-ds-touch-de-dokodon/| 2007| Misc| Namco Bandai| 0.00| 0.00| 0.66| 0.00| 0.66| Nintendo DS
Wario: Master of Disguise| https://www.vgchartz.com/game/4685/wario-master-of-disguise/| 2007| Platform| Nintendo| 0.28| 0.02| 0.33| 0.03| 0.65| Nintendo DS
Crafting Mama| https://www.vgchartz.com/game/43998/crafting-mama/| 2010| Simulation| Majesco| 0.39| 0.20| 0.01| 0.05| 0.65| Nintendo DS
Taiko Drum Master DS: Seven Island Adventure| https://www.vgchartz.com/game/19796/meccha-taiko-no-tatsujin-master-ds-7-tsu-no-shima-no-daibouken/| 2008| Misc| Namco Bandai| 0.00| 0.00| 0.65| 0.00| 0.65| Nintendo DS
Drawn to Life: The Next Chapter| https://www.vgchartz.com/game/34854/drawn-to-life-the-next-chapter/| 2009| Adventure| THQ| 0.44| 0.14| 0.00| 0.06| 0.65| Nintendo DS
Paws & Claws: Pet Vet| https://www.vgchartz.com/game/13618/paws-amp-claws-pet-vet/| 2007| Simulation| THQ| 0.59| 0.00| 0.00| 0.05| 0.64| Nintendo DS
Up| https://www.vgchartz.com/game/32680/up/| 2009| Adventure| THQ| 0.30| 0.27| 0.00| 0.07| 0.64| Nintendo DS
The Princess and the Frog| https://www.vgchartz.com/game/40055/the-princess-and-the-frog/| 2009| Platform| Disney Interactive Studios| 0.41| 0.16| 0.00| 0.06| 0.62| Nintendo DS
Bolt| https://www.vgchartz.com/game/25833/bolt/| 2008| Adventure| Disney Interactive Studios| 0.35| 0.21| 0.00| 0.06| 0.62| Nintendo DS
Phoenix Wright: Ace Attorney - Trials and Tribulations| https://www.vgchartz.com/game/7248/phoenix-wright-ace-attorney-trials-and-tribulations/| 2007| Adventure| Capcom| 0.30| 0.03| 0.25| 0.03| 0.62| Nintendo DS
Battle of Giants: Dragons| https://www.vgchartz.com/game/36607/battle-of-giants-dragons/| 2009| Strategy| Ubisoft| 0.30| 0.25| 0.00| 0.06| 0.62| Nintendo DS
Harry Potter and the Half-Blood Prince| https://www.vgchartz.com/game/22036/harry-potter-and-the-half-blood-prince/| 2009| Action| Electronic Arts| 0.20| 0.34| 0.00| 0.07| 0.62| Nintendo DS
Dragon Quest Monsters: Joker 2 Professional| https://www.vgchartz.com/game/47403/dragon-quest-monsters-joker-2-professional/| 2011| Role-Playing| Square Enix| 0.00| 0.00| 0.62| 0.00| 0.62| Nintendo DS
Fire Emblem: Shadow Dragon| https://www.vgchartz.com/game/25700/fire-emblem-shadow-dragon/| 2008| Strategy| Nintendo| 0.29| 0.03| 0.27| 0.03| 0.61| Nintendo DS
Advance Wars: Days of Ruin| https://www.vgchartz.com/game/7706/advance-wars-days-of-ruin/| N/A| Strategy| Nintendo| 0.43| 0.13| 0.00| 0.05| 0.61| Nintendo DS
Ganbaru Watashi no Kakei Diary| https://www.vgchartz.com/game/17754/ganbaru-watashi-no-kakei-diary/| 2007| Misc| Nintendo| 0.00| 0.00| 0.61| 0.00| 0.61| Nintendo DS
Petz Dogz Pack| https://www.vgchartz.com/game/28751/petz-dogz-pack/| 2008| Simulation| Ubisoft| 0.56| 0.00| 0.00| 0.05| 0.61| Nintendo DS
MySims Racing| https://www.vgchartz.com/game/32770/mysims-racing/| 2009| Racing| Electronic Arts| 0.25| 0.29| 0.00| 0.07| 0.61| Nintendo DS
Wipeout: The Game| https://www.vgchartz.com/game/44234/wipeout-the-game/| 2010| Misc| Activision| 0.56| 0.00| 0.00| 0.04| 0.61| Nintendo DS
The Golden Compass| https://www.vgchartz.com/game/13182/the-golden-compass/| 2007| Adventure| Sega| 0.28| 0.25| 0.00| 0.06| 0.60| Nintendo DS
Littlest Pet Shop: Garden| https://www.vgchartz.com/game/25391/littlest-pet-shop-garden/| 2008| Simulation| Electronic Arts| 0.31| 0.23| 0.00| 0.06| 0.60| Nintendo DS
Sim City DS| https://www.vgchartz.com/game/4321/simcity-ds/| 2007| Simulation| Electronic Arts| 0.33| 0.03| 0.21| 0.03| 0.60| Nintendo DS
Littlest Pet Shop: Jungle| https://www.vgchartz.com/game/25394/littlest-pet-shop-jungle/| 2008| Simulation| Electronic Arts| 0.34| 0.20| 0.00| 0.06| 0.60| Nintendo DS
Pokemon Trozei| https://www.vgchartz.com/game/1769/pokemon-trozei/| 2005| Puzzle| Nintendo| 0.25| 0.00| 0.31| 0.02| 0.59| Nintendo DS
Spelling Challenges and More| https://www.vgchartz.com/game/7045/spelling-challenges-and-more/| 2007| Misc| Crave Entertainment| 0.54| 0.00| 0.00| 0.04| 0.59| Nintendo DS
Call of Duty: Black Ops| https://www.vgchartz.com/game/46435/call-of-duty-black-ops/| 2010| Shooter| Activision| 0.50| 0.04| 0.00| 0.04| 0.59| Nintendo DS
Made in Ore| https://www.vgchartz.com/game/34365/warioware-diy/| 2009| Misc| Nintendo| 0.17| 0.18| 0.20| 0.04| 0.59| Nintendo DS
Asphalt: Urban GT| https://www.vgchartz.com/game/120/asphalt-urban-gt/| 2004| Racing| Ubisoft| 0.31| 0.22| 0.00| 0.06| 0.59| Nintendo DS
FIFA 10| https://www.vgchartz.com/game/35493/fifa-soccer-10/| 2009| Sports| EA Sports| 0.14| 0.37| 0.00| 0.07| 0.58| Nintendo DS
Hikari no 4 Senshi: Final Fantasy Gaiden| https://www.vgchartz.com/game/35903/final-fantasy-the-4-heroes-of-light/| 2009| Role-Playing| Square Enix| 0.22| 0.10| 0.23| 0.03| 0.58| Nintendo DS
Harvest Moon: Twin Villages| https://www.vgchartz.com/game/39727/harvest-moon-the-tale-of-two-towns/| 2010| Simulation| Marvelous Interactive| 0.27| 0.06| 0.22| 0.03| 0.57| Nintendo DS
Mega Man Star Force 2| https://www.vgchartz.com/game/12976/mega-man-star-force-2-zerker-x-ninja-saurian/| 2007| Role-Playing| Capcom| 0.24| 0.00| 0.31| 0.02| 0.57| Nintendo DS
Harvest Moon: Sparkling Sun & Friends| https://www.vgchartz.com/game/16081/harvest-moon-sunshine-islands/| 2008| Simulation| Natsume| 0.35| 0.03| 0.17| 0.03| 0.57| Nintendo DS
SpongeBob SquarePants Featuring Nicktoons: Globs of Doom| https://www.vgchartz.com/game/25083/spongebob-squarepants-featuring-nicktoons-globs-of-doom/| 2008| Action| THQ| 0.52| 0.00| 0.00| 0.04| 0.57| Nintendo DS
Bratz: 4 Real| https://www.vgchartz.com/game/12586/bratz-4-real/| 2007| Adventure| THQ| 0.29| 0.22| 0.00| 0.06| 0.57| Nintendo DS
Petz Wild Animals: Tigerz| https://www.vgchartz.com/game/16968/petz-wild-animals-tigerz/| 2008| Simulation| Ubisoft| 0.52| 0.00| 0.00| 0.04| 0.56| Nintendo DS
Dogz| https://www.vgchartz.com/game/549/dogz/| 2006| Simulation| Ubisoft| 0.50| 0.01| 0.00| 0.04| 0.56| Nintendo DS
DS Beautiful Letter Training| https://www.vgchartz.com/game/17794/ds-bimoji-training/| 2008| Misc| Nintendo| 0.00| 0.00| 0.56| 0.00| 0.56| Nintendo DS
Catz| https://www.vgchartz.com/game/329/catz/| 2006| Simulation| Ubisoft| 0.49| 0.02| 0.00| 0.04| 0.55| Nintendo DS
Jump Super Stars| https://www.vgchartz.com/game/1087/jump-super-stars/| 2005| Fighting| Nintendo| 0.00| 0.00| 0.55| 0.00| 0.55| Nintendo DS
Purr Pals| https://www.vgchartz.com/game/15165/purr-pals/| 2007| Simulation| Crave Entertainment| 0.18| 0.35| 0.00| 0.02| 0.55| Nintendo DS
ZhuZhu Pets: Wild Bunch| https://www.vgchartz.com/game/47288/zhuzhu-pets-2-featuring-the-wild-bunch/| 2010| Simulation| Activision| 0.40| 0.11| 0.00| 0.04| 0.55| Nintendo DS
Donkey Kong: Jungle Climber| https://www.vgchartz.com/game/7157/donkey-kong-jungle-climber/| 2007| Platform| Nintendo| 0.25| 0.03| 0.24| 0.03| 0.55| Nintendo DS
Petz Catz Clan| https://www.vgchartz.com/game/29153/petz-catz-clan/| 2008| Simulation| Ubisoft| 0.47| 0.03| 0.00| 0.04| 0.55| Nintendo DS
Viva Pinata: Pocket Paradise| https://www.vgchartz.com/game/25021/viva-pinata-pocket-paradise/| 2008| Simulation| THQ| 0.26| 0.23| 0.00| 0.06| 0.55| Nintendo DS
Barbie Horse Adventures: Riding Camp| https://www.vgchartz.com/game/25908/barbie-horse-adventures-riding-camp/| 2008| Sports| Activision| 0.50| 0.00| 0.00| 0.04| 0.55| Nintendo DS
Crosswords DS| https://www.vgchartz.com/game/20137/crosswords/| 2008| Puzzle| Nintendo| 0.50| 0.00| 0.00| 0.04| 0.55| Nintendo DS
Ninokuni: The Another World| https://www.vgchartz.com/game/33458/ni-no-kuni-dominion-of-the-dark-djinn/| 2010| Role-Playing| Level 5| 0.00| 0.00| 0.54| 0.00| 0.54| Nintendo DS
Hotel Dusk: Room 215| https://www.vgchartz.com/game/998/hotel-dusk-room-215/| 2007| Adventure| Nintendo| 0.26| 0.04| 0.22| 0.03| 0.54| Nintendo DS
Phineas and Ferb: Across the Second Dimension| https://www.vgchartz.com/game/50812/phineas-and-ferb-across-the-2nd-dimension/| 2011| Action| Disney Interactive Studios| 0.31| 0.18| 0.00| 0.05| 0.54| Nintendo DS
Let's Draw| https://www.vgchartz.com/game/42704/lets-draw/| 2008| Misc| Majesco| 0.24| 0.24| 0.00| 0.06| 0.54| Nintendo DS
Petz Nursery| https://www.vgchartz.com/game/40837/petz-nursery/| 2009| Simulation| Ubisoft| 0.50| 0.00| 0.00| 0.04| 0.54| Nintendo DS
50 Classic Games| https://www.vgchartz.com/game/35854/50-classic-games/| 2009| Misc| Destineer| 0.50| 0.00| 0.00| 0.04| 0.54| Nintendo DS
Rune Factory: Harvest Moon DS| https://www.vgchartz.com/game/4207/rune-factory-a-fantasy-harvest-moon/| 2006| Role-Playing| Natsume| 0.35| 0.01| 0.14| 0.03| 0.53| Nintendo DS
G-Force| https://www.vgchartz.com/game/33158/g-force/| 2009| Action| Disney Interactive Studios| 0.26| 0.22| 0.00| 0.05| 0.53| Nintendo DS
Hello Kitty: Big City Dreams| https://www.vgchartz.com/game/25970/hello-kitty-big-city-dreams/| 2008| Puzzle| Empire Interactive| 0.42| 0.07| 0.00| 0.04| 0.53| Nintendo DS
Phoenix Wright: Ace Attorney - Justice for All| https://www.vgchartz.com/game/4006/phoenix-wright-ace-attorney-justice-for-all/| 2006| Adventure| Capcom| 0.21| 0.04| 0.26| 0.03| 0.53| Nintendo DS
Inazuma Eleven| https://www.vgchartz.com/game/18422/inazuma-eleven/| 2008| Role-Playing| Level 5| 0.00| 0.13| 0.38| 0.02| 0.53| Nintendo DS
Little Magician's Magic Adventure| https://www.vgchartz.com/game/30546/magicians-quest-mysterious-times/| 2008| Role-Playing| Konami| 0.04| 0.01| 0.48| 0.00| 0.53| Nintendo DS
How to Train Your Dragon| https://www.vgchartz.com/game/42986/how-to-train-your-dragon/| 2010| Action| Activision| 0.31| 0.17| 0.00| 0.05| 0.53| Nintendo DS
Jewel Master Egypt| https://www.vgchartz.com/game/40377/jewel-master-egypt/| 2009| Puzzle| Storm City Games| 0.21| 0.27| 0.00| 0.05| 0.53| Nintendo DS
Smackdown vs RAW 2010| https://www.vgchartz.com/game/35092/wwe-smackdown-vs-raw-2010/| 2009| Fighting| THQ| 0.35| 0.13| 0.00| 0.05| 0.53| Nintendo DS
Are You Smarter Than A 5th Grader?| https://www.vgchartz.com/game/12731/are-you-smarter-than-a-5th-grader/| 2007| Misc| THQ| 0.48| 0.00| 0.00| 0.04| 0.53| Nintendo DS
Starfox Command| https://www.vgchartz.com/game/2221/star-fox-command/| 2006| Shooter| Nintendo| 0.38| 0.01| 0.10| 0.04| 0.53| Nintendo DS
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team| https://www.vgchartz.com/game/47501/littlest-pet-shop-3-biggest-stars-blue-pink-purple-team/| 2010| Simulation| Electronic Arts| 0.49| 0.00| 0.00| 0.03| 0.52| Nintendo DS
