Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Alien Crush| https://www.vgchartz.com/game/17817/alien-crush/| 2006| Misc| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alien Crush Returns| https://www.vgchartz.com/game/26262/alien-crush-returns/| 2008| Simulation| Hudson Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alien Soldier| https://www.vgchartz.com/game/17818/alien-soldier/| 2007| Shooter| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Alien Storm| https://www.vgchartz.com/game/17819/alien-storm/| 2007| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
All Round Hunter| https://www.vgchartz.com/game/46131/all-round-hunter/| 2010| Sports| 505 Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Tennis| https://www.vgchartz.com/game/17973/tennis/| 2006| Sports| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Altered Beast| https://www.vgchartz.com/game/17820/altered-beast/| 2006| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Altered Beast (Arcade)| https://www.vgchartz.com/game/35717/altered-beast-arcade/| 2009| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
America's Test Kitchen: Let's Get Cooking| https://www.vgchartz.com/game/43665/americas-test-kitchen-lets-get-cooking/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Amina: Ark of Sinners| https://www.vgchartz.com/game/67924/amina-ark-of-sinners-duplicate/| 2011| Action| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
And Yet It Moves| https://www.vgchartz.com/game/38043/and-yet-it-moves/| 2010| Platform| Broken Rules| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Andou Kensa X| https://www.vgchartz.com/game/44131/and-kensaku/| 2010| Misc| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Angry Birds| https://www.vgchartz.com/game/46817/angry-birds/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Animal Planet: Pet Vet| https://www.vgchartz.com/game/36882/animal-planet-vet-life-duplicate/| 2009| Simulation| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Animales de la Muerte| https://www.vgchartz.com/game/31594/animales-de-la-muerte-cancelled/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ant Nation| https://www.vgchartz.com/game/34075/ant-nation/| 2009| Simulation| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Appare! Gateball| https://www.vgchartz.com/game/46782/appare-gateball/| 2007| Sports| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
AquaSpace| https://www.vgchartz.com/game/46206/aquaspace/| 2010| Simulation| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aquatic Tales| https://www.vgchartz.com/game/25492/aquatic-tales/| 2000| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arcade Darts| https://www.vgchartz.com/game/35498/arcade-darts/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arcade Essentials| https://www.vgchartz.com/game/48999/arcade-essentials/| 2011| Misc| Nordcurrent| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arcade Shooter: Ilvelo| https://www.vgchartz.com/game/39049/arcade-shooter-ilvelo/| N/A| Shooter| Milestone| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arcade Sports| https://www.vgchartz.com/game/35500/arcade-sports/| 2010| Sports| Icon Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Archon: Classic| https://www.vgchartz.com/game/39159/archon-classic/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ark of Sinners| https://www.vgchartz.com/game/48426/anima-ark-of-sinners/| 2011| Platform| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arkanoid Plus!| https://www.vgchartz.com/game/34768/arkanoid-plus/| 2009| Puzzle| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Armin van Buuren: In the Mix| https://www.vgchartz.com/game/34297/armin-van-buuren-in-the-mix/| 2010| Misc| Foreign Media Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Around the World| https://www.vgchartz.com/game/49465/around-the-world/| 2010| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art of Balance| https://www.vgchartz.com/game/39184/art-of-balance/| 2010| Puzzle| Shin'en| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art of Fighting| https://www.vgchartz.com/game/17821/art-of-fighting/| 2007| Fighting| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art of Fighting 2| https://www.vgchartz.com/game/25520/art-of-fighting-2/| 2008| Fighting| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art of Fighting: Ryuuko no Ken Gaiden| https://www.vgchartz.com/game/58188/art-of-fighting-ryuuko-no-ken-gaiden/| 2011| Fighting| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art Style: Cubello| https://www.vgchartz.com/game/27691/art-style-cubello/| 2008| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art Style: light trax| https://www.vgchartz.com/game/43658/art-style-light-trax/| 2010| Racing| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art Style: ORBIENT| https://www.vgchartz.com/game/27284/art-style-orbient/| 2008| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art Style: Rotohex| https://www.vgchartz.com/game/28131/art-style-rotohex/| 2008| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Art Style: Rotozoa| https://www.vgchartz.com/game/43659/art-style-rotozoa/| 2010| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Arthur and the Revenge of Maltazard| https://www.vgchartz.com/game/39881/arthur-and-the-revenge-of-maltazard/| 2010| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Astro Bugz Revenge| https://www.vgchartz.com/game/43907/astro-bugz-revenge/| 2010| Puzzle| Sudden Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Atlantis no Nazo| https://www.vgchartz.com/game/39893/atlantis-no-nazo/| 2008| Platform| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Atomic Runner| https://www.vgchartz.com/game/41258/atomic-runner/| 2007| Shooter| Paon| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Australia's Next Top Model| https://www.vgchartz.com/game/45399/australias-next-top-model/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Axelay| https://www.vgchartz.com/game/17822/axelay/| 2007| Shooter| Konami Digital Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Aya and the Cubes of Light| https://www.vgchartz.com/game/46955/aya-and-the-cubes-of-light/| 2011| Puzzle| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bachindaa| https://www.vgchartz.com/game/13679/bachindaa/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bahamut Lagoon| https://www.vgchartz.com/game/38340/bahamut-lagoon/| 2009| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bahamut Senki| https://www.vgchartz.com/game/30857/bahamut-senki/| 2007| Strategy| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bakutan| https://www.vgchartz.com/game/33058/bakutan/| 2008| Puzzle| Alpha Unit| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bakutotsu Kijuutei: Baraduke II| https://www.vgchartz.com/game/39808/bakutotsu-kijuutei-baraduke-ii-arcade/| 2009| Shooter| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Balloon Fight| https://www.vgchartz.com/game/17823/balloon-fight/| 2007| Platform| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Balloon Pop Festival| https://www.vgchartz.com/game/46108/balloon-pop-festival/| 2010| Puzzle| UFO Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bang Bang Racing| https://www.vgchartz.com/game/39186/bang-bang-racing/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bang!| https://www.vgchartz.com/game/26263/bang-attack/| 2008| Puzzle| Engine Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Baraduke| https://www.vgchartz.com/game/39807/baraduke-arcade/| 2009| Shooter| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Baseball| https://www.vgchartz.com/game/17680/baseball/| 2006| Sports| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Baseball Stars 2| https://www.vgchartz.com/game/17824/baseball-stars-2/| 2007| Sports| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bases Loaded| https://www.vgchartz.com/game/24211/bases-loaded/| 2007| Sports| Jaleco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bass Pro Shops: The Strike - Tournament Edition| https://www.vgchartz.com/game/64800/bass-pro-shops-the-strike-tournament-edition/| 2011| Sports| XS Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle Area Toshinden| https://www.vgchartz.com/game/27800/toshinden/| 2009| Fighting| Takara Tomy| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle City| https://www.vgchartz.com/game/33236/battle-city/| 2007| Action| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle Lode Runner| https://www.vgchartz.com/game/17825/battle-lode-runner/| 2007| Puzzle| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle Poker| https://www.vgchartz.com/game/26264/battle-poker/| 2009| Misc| Left Field Productions| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle Rage: Reflex| https://www.vgchartz.com/game/80362/battle-rage-reflex/| 2011| Misc| Big Ben Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Battle vs Chess| https://www.vgchartz.com/game/45897/check-vs-mate/| N/A| Misc| SouthPeak Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Beat the Intro| https://www.vgchartz.com/game/41389/beat-the-intro/| 2010| Misc| Mindscape| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Beetle Adventure Racing| https://www.vgchartz.com/game/30534/beetle-adventure-racing/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bejeweled 2| https://www.vgchartz.com/game/45056/bejeweled-2/| 2010| Puzzle| PopCap Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Ben 10 Alien Force: The Rise of Hex| https://www.vgchartz.com/game/42770/ben-10-alien-force-the-rise-of-hex/| 2010| Platform| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Benkei Gaiden| https://www.vgchartz.com/game/47023/benkei-gaiden/| 2007| Role-Playing| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Beyond Oasis| https://www.vgchartz.com/game/26214/beyond-oasis/| 2007| Role-Playing| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Big Bass Arcade| https://www.vgchartz.com/game/70137/big-bass-arcade/| 2011| Sports| Big John Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Big Beach Sports 2-Pack| https://www.vgchartz.com/game/64203/big-beach-sports-2-pack/| 2011| Sports| THQ| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Big Kahuna Party| https://www.vgchartz.com/game/26265/big-kahuna-party/| 2008| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Big Town Shoot Out| https://www.vgchartz.com/game/52770/big-town-shoot-out/| 2011| Shooter| Performance Designed Products| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Binary Land| https://www.vgchartz.com/game/52331/binary-land/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bingo Party Deluxe| https://www.vgchartz.com/game/50603/bingo-party-deluxe/| 2011| Misc| Ateam| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bio-Hazard Battle| https://www.vgchartz.com/game/17827/bio-hazard-battle/| 2007| Shooter| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bio-Miracle Bokutte Upa| https://www.vgchartz.com/game/23441/bio-miracle-bokutte-upa/| 2008| Platform| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Biohazard Chronicles Value Pack| https://www.vgchartz.com/game/62709/biohazard-chronicles-value-pack/| 2011| Shooter| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bird Reflex| https://www.vgchartz.com/game/80366/bird-reflex/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bishoujo Janshi Suchie-Pai| https://www.vgchartz.com/game/48301/bishoujo-janshi-suchie-pai/| 2010| Misc| Jaleco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bit Boy!!| https://www.vgchartz.com/game/35341/bit-boy/| 2009| Action| Bplus| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP BEAT| https://www.vgchartz.com/game/30764/bittrip-beat/| 2009| Misc| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP CORE| https://www.vgchartz.com/game/34228/bittrip-core/| 2009| Misc| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP FATE| https://www.vgchartz.com/game/46822/bittrip-fate/| 2010| Shooter| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP FLUX| https://www.vgchartz.com/game/48808/bittrip-flux/| 2011| Misc| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP Runner| https://www.vgchartz.com/game/42493/bittrip-runner/| 2010| Platform| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BIT.TRIP VOID| https://www.vgchartz.com/game/38502/bittrip-void/| 2009| Misc| Aksys Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
bittos+| https://www.vgchartz.com/game/40404/bittos/| 2010| Puzzle| MACHINE Studios LLC| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Black Belt| https://www.vgchartz.com/game/30161/black-belt/| 2008| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Black Tiger (Arcade)| https://www.vgchartz.com/game/47858/black-tiger-arcade/| 2010| Platform| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blades of Steel| https://www.vgchartz.com/game/17828/blades-of-steel/| 2007| Sports| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blaster Master| https://www.vgchartz.com/game/41397/blaster-master/| 2009| Platform| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blaster Master: Overdrive| https://www.vgchartz.com/game/43209/blaster-master-overdrive/| 2010| Shooter| Sunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blazing Lazers| https://www.vgchartz.com/game/17829/blazing-lazers/| 2007| Shooter| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blitz: The League| https://www.vgchartz.com/game/25518/blitz-the-league/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Block Breaker Deluxe| https://www.vgchartz.com/game/23710/block-breaker-deluxe/| 2008| Action| Gameloft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blockout| https://www.vgchartz.com/game/39182/blockout/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bloktonik| https://www.vgchartz.com/game/46853/bloktonik/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blood Beach| https://www.vgchartz.com/game/44102/blood-beach/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bloody Wolf| https://www.vgchartz.com/game/17830/bloody-wolf/| 2007| Shooter| G-mode| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bloons| https://www.vgchartz.com/game/43299/bloons/| 2010| Puzzle| Hands On Mobile| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blue Oasis: Michi naru Shinkai| https://www.vgchartz.com/game/46503/my-aquarium-2/| 2010| Simulation| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Blue's Journey| https://www.vgchartz.com/game/17831/blues-journey/| 2007| Platform| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bobby Carrot Forever| https://www.vgchartz.com/game/29629/bobby-carrot-forever/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boingz| https://www.vgchartz.com/game/27362/boingz/| 2008| Puzzle| RealArcade| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boku mo Sekai o Sukuitai| https://www.vgchartz.com/game/45915/boku-mo-sekai-o-sukuitai/| 2010| Simulation| Poisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boku mo Sekai o Sukuitai: Battle Tournament| https://www.vgchartz.com/game/48739/boku-mo-sekai-o-sukuitai-battle-tournament/| 2010| Role-Playing| Poisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boku mo Sekai wo Sukuitai| https://www.vgchartz.com/game/45167/boku-mo-sekai-wo-sukuitai/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boku wa Plarail Untenshi| https://www.vgchartz.com/game/42324/boku-wa-plarail-untenshi/| 2010| Simulation| Takara Tomy| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomb Jack (Arcade)| https://www.vgchartz.com/game/37338/bomb-jack-arcade/| 2009| Action| Tecmo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman '93| https://www.vgchartz.com/game/17832/bomberman-93/| 2006| Puzzle| Turbo Technologies| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman '94| https://www.vgchartz.com/game/29905/bomberman-94/| 2006| Puzzle| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman: Panic Bomber| https://www.vgchartz.com/game/31057/bomberman-panic-bomber/| 2008| Puzzle| Hudson Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman Blast| https://www.vgchartz.com/game/26260/bomberman-blast/| 2008| Puzzle| Hudson Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman Hero| https://www.vgchartz.com/game/50272/bomberman-hero/| 2011| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bomberman Live: Battlefest| https://www.vgchartz.com/game/38477/bomberman-live-battlefest/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonanza Bros| https://www.vgchartz.com/game/17833/bonanza-brothers/| 2007| Action| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonk's Revenge| https://www.vgchartz.com/game/17716/bonks-revenge/| 2007| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonk 3: Bonk's Big Adventure| https://www.vgchartz.com/game/17835/bonk-3-bonks-big-adventure/| 2007| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonk's Adventure| https://www.vgchartz.com/game/17834/bonks-adventure/| 2006| Platform| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonk: Brink of Extinction| https://www.vgchartz.com/game/38473/bonk-brink-of-extinction/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bonsai Barber| https://www.vgchartz.com/game/33126/bonsai-barber/| 2009| Simulation| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boogerman: A Pick and Flick Adventure| https://www.vgchartz.com/game/29057/boogerman-a-pick-and-flick-adventure/| 2008| Platform| Interplay| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bosconian (Arcade)| https://www.vgchartz.com/game/40714/bosconian-arcade/| 2009| Shooter| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boulder Dash| https://www.vgchartz.com/game/35033/boulder-dash/| 2008| Puzzle| Commodore| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Boys vs. Girls| https://www.vgchartz.com/game/42929/boys-vs-girls/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BPM Racing| https://www.vgchartz.com/game/28132/bpm-racing/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Brain Challenge| https://www.vgchartz.com/game/28133/brain-challenge/| 2008| Misc| Gameloft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Brain Drain| https://www.vgchartz.com/game/43896/brain-drain/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bravoman| https://www.vgchartz.com/game/17836/bravoman/| 2007| Action| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bravoman (Arcade)| https://www.vgchartz.com/game/39677/bravoman-arcade/| 2009| Action| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
brawl| https://www.vgchartz.com/game/53042/brawl/| N/A| Fighting| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Brawl Brothers| https://www.vgchartz.com/game/50642/brawl-brothers/| 2011| Action| Jaleco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Break In| https://www.vgchartz.com/game/22687/break-in/| 2008| Sports| Hudson Soft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Breath of Fire II| https://www.vgchartz.com/game/17837/breath-of-fire-ii/| 2007| Role-Playing| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bruiser and Scratch in the Case of the Puzzling Paw| https://www.vgchartz.com/game/26266/bruiser-amp-scratch/| 2008| Puzzle| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bubble Bobble| https://www.vgchartz.com/game/17838/bubble-bobble/| 2007| Platform| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bubble Bobble Plus!| https://www.vgchartz.com/game/33362/bubble-bobble-plus/| 2009| Platform| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
BurgerTime HD| https://www.vgchartz.com/game/50370/burgertime-world-tour/| 2012| Platform| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Burn the Rope| https://www.vgchartz.com/game/51253/burn-the-rope/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Burning Fight| https://www.vgchartz.com/game/24216/burning-fight/| 2008| Fighting| D4 Enterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Burning Force (Arcade)| https://www.vgchartz.com/game/36246/burning-force-arcade/| 2009| Shooter| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Bust-A-Move Plus!| https://www.vgchartz.com/game/35716/bust-a-move-plus/| 2009| Puzzle| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Butterfly Garden| https://www.vgchartz.com/game/26267/butterfly-garden/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Buttobi Hero Crashman| https://www.vgchartz.com/game/45049/buttobi-hero-crashman/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Cabela's Monster Bass| https://www.vgchartz.com/game/13688/cabelas-monster-bass/| 2008| Sports| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Cadash| https://www.vgchartz.com/game/41633/cadash/| 2008| Role-Playing| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
California Games| https://www.vgchartz.com/game/22693/california-games/| 2008| Sports| System 3 Arcade Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Call For Heroes: Pompolic Wars| https://www.vgchartz.com/game/13690/call-for-heroes-pompolic-wars/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Carnival King| https://www.vgchartz.com/game/39156/carnival-king/| 2009| Shooter| Incredible Technologies| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
Cars Toon: Maters Tall Tales| https://www.vgchartz.com/game/45644/cars-toon-maters-tall-tales/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo Wii
