platform.filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform.list
22413|PlayStation 4|Smashbox Arena|12|27/06/2017|Y|N|N|N|N|N|N|N|Compete in Virtual Reality matches in which you must take out the opposing team by shooting them with orbs and power-ups.|Archiact|PlayStation 4
22421|PlayStation 4|Vostok Inc.|7|27/06/2017|N|N|N|N|N|N|Y|N|Expand your capitalistic empire by colonising planets and mine their resources. Defeat the powers that try to resist you.|Professional Publishing SPL, S.L|PlayStation 4
22431|PlayStation 4|Crash Bandicoot N Sane Trilogy|7|27/06/2017|N|N|N|N|N|N|Y|N|This is a remake of a popular platforming game from the 90âs. Players control a bandicoot named Crash in an effort to stop the evil Doctor Cortex from taking over the world. The game takes place in a...|Activision Blizzard UK Ltd|PlayStation 4, Xbox One, Nintendo Switch, PC
22441|PlayStation 4|Minecraft: Story Mode - Season Two - Season Pass Disc|7|27/06/2017|N|N|N|N|N|N|Y|N|Minecraft Story Mode â Season Two â Season Pass Disc is a continuation of the narrative-driven graphic adventures of Jessie and friends and saving Beacontown.|Telltale Games|PlayStation 4
22451|PlayStation 4|Diablo III: Eternal Collection|16|27/06/2017|N|N|N|N|N|N|Y|N|Diablo III: Eternal Collection is a hack and slash role-playing video game. It is a third person game where players can choose to play as 7 different classes: Barbarian, Crusader, Demon Hunter, Monk, Witch...|Blizzard Entertainment SAS|PlayStation 4
22461|PlayStation 4|Tour de France 2017|3|26/06/2017|N|N|N|N|N|N|N|N|This game is a realistic simulation of the Tour De France cycling competition. You are able to control an individual rider and a whole team at the same time. Players deploy realistic cycling strategies,...|Focus Home Interactive|PlayStation 4
22471|PlayStation 4|HEX: Card Clash|12|25/06/2017|Y|N|N|N|N|N|N|N|Create powerful decks from over 1,000 unique cards, battle your way through the single-player mode, or test your mettle against other players.|Hex Entertainment LLC|PlayStation 4
22481|PlayStation 4|Danganronpa Another Episode: Ultra Despair Girls|16|23/06/2017|Y|N|N|N|N|N|Y|N|Visual novel / adventure. The player controls Komaru Naegi, who has spent the past year locked inside an apartment. She is suddenly forced to flee after being attacked by deadly Monokuma robots controlled...|NIS America, Inc|PlayStation 4
22491|PlayStation 4|ACA NEOGEO FATAL FURY 2|12|22/06/2017|N|N|N|N|N|N|Y|N|After Geese Howardâs death in the original Fatal Fury, a mysterious nobleman becomes the sponsor of the new "King of Fighters" tournament. This time, the tournament is held worldwide with fighters around...|HAMSTER Corporation|PlayStation 4
22501|PlayStation 4|Axiom Verge|12|22/06/2017|Y|N|N|N|N|N|Y|N|Axiom Verge is a side-scroller action-adventure game where the player will control Trace, a man who after suffering a fatal injury wakes up in an ancient and high-tech world.|Professional Publishing SPL, S.L|PlayStation 4
22713|PlayStation 4|Fort Defense|7|07/06/2017|N|N|N|N|N|N|Y|N|Defend your sea fortress against oncoming marauding ships.|8floor ltd|PlayStation 4
22721|PlayStation 4|Fort Defense North Menace|7|07/06/2017|N|N|N|N|N|N|Y|N|Defend your sea fortress against oncoming marauding ships.|8floor ltd|PlayStation 4
22731|PlayStation 4|Iron Sea Defenders|7|07/06/2017|N|N|N|N|N|N|Y|N|Defend your sea fortress against oncoming marauding ships.|8floor ltd|PlayStation 4
22741|PlayStation 4|Medieval Defenders|7|07/06/2017|N|N|N|N|N|N|Y|N|Defend your castle against a horde of incoming enemies.|8floor ltd|PlayStation 4
22751|PlayStation 4|Mahjong World Contest|3|07/06/2017|N|N|N|N|N|N|N|N||8floor ltd|PlayStation 4
22761|PlayStation 4|Dirt 4|3|06/06/2017|N|N|N|N|N|N|N|N|This is a racing simulation game in which players select and drive a collection of modern and historical rally cars. Players can customize and repair their vehicles as they compete in a variety of off-road...|Codemasters|PlayStation 4
22771|PlayStation 4|The Town of Light|18|06/06/2017|N|N|N|N|N|N|Y|N|The Town of Light concerns the past and present of a woman named RenÃ©e, who during the 1930s was incarcerated in a psychiatric hospital in Voletrra, in Tuscany.|Wired Productions Ltd|PlayStation 4, Nintendo Switch
22781|PlayStation 4|The Elder Scrolls Online: Morrowind|18|06/06/2017|N|N|N|N|N|N|Y|N|Return to the iconic island of Vvardenfell for over 30 hours of adventure in a brand new location, with a new class, a new PvP mode, and a new Trial.|ZeniMax Europe Limited/Bethesda Softworks Europe|PlayStation 4
22791|PlayStation 4|Marvelâs Guardians of the Galaxy: The Telltale Series - Under Pressure|16|06/06/2017|N|N|N|N|N|N|Y|N|Star-Lord and the rest of the gang travel across the galaxy to search for answers and look for help from old friends while trying to outrun some genocidal enemies.|Telltale Games|PlayStation 4
22801|PlayStation 4|TEKKEN 7|16|02/06/2017|Y|N|N|N|N|N|Y|N|Discover the epic conclusion of the Mishima clan and unravel the reasons behind each step of their ceaseless fight.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4
22913|PlayStation 4|Oh...Sir! The Insult Simulator|12|30/05/2017|Y|N|N|N|N|N|N|N|Assemble witty insults using different word strings, and employ combos, criticals, continuations and more to battle your opponents both offline and online.|Vile Monarch Sp. z o. o. Sp. k.|PlayStation 4
22921|PlayStation 4|Perception|16|30/05/2017|Y|N|N|N|N|N|N|N|Perception is a first-person narrative horror adventure that tells the story of Cassie, a blind heroine who uses her extraordinary hearing and razor-sharp wits to unravel the mysteries of an abandoned...|Feardemic sp. z o.o.|PlayStation 4
22931|PlayStation 4|Super Comboman: Smash Edition|7|29/05/2017|N|N|N|N|N|N|Y|N|Struggles, the main character, is a hardworking guy and heâs doing his best to take care of his little brother. However, his mortgage is due and thereâs no money left to pay it off. Struggles applies...|Flashman Games|PlayStation 4
22941|PlayStation 4|Get Even|16|26/05/2017|Y|N|N|N|N|N|Y|N|Black - an ice-cold mercenary and hired gun - awakes in a mysterious old asylum with no memory of his past. Under the guidance of his anonymous captor, âRedâ, Black embarks on a form of treatment,...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4
22951|PlayStation 4|SAMURAI WARRIORS: Spirit of Sanada|16|26/05/2017|N|N|N|N|N|N|Y|N|Journey from boyhood as the legendary warrior, Yukimura Sanada, and follow his footsteps as he rises to the title of âThe Crimson Demon of War.|Koei Tecmo Europe Ltd|PlayStation 4
22961|PlayStation 4|GUILTY GEAR Xrd Rev.2|12|26/05/2017|Y|N|N|N|N|N|Y|N|This game is an update title to GUILTY GEAR Xrd -REVELATOR-. This version of the game adds two new characters, new stages, and an expanded story mode which sheds light on certain characters.|PQube Limited|PlayStation 4
22971|PlayStation 4|Flinthook|7|25/05/2017|N|N|N|N|N|N|Y|N|Flinthook is an action platformer and roguelike video game in which the player's character uses a grappling hook to traverse procedurally generated spaceships for treasure.|Tribute Games Inc.|PlayStation 4
22981|PlayStation 4|Chess Ultra|3|24/05/2017|N|N|N|N|N|N|N|N|Engage in 3D chess matches against the computer, a friend or an online opponent.|Ripstone Ltd|PlayStation 4
22991|PlayStation 4|CYBERDIMENSION NEPTUNIA: 4 GODDESSES ONLINE|12|24/05/2017|Y|N|N|N|N|Y|Y|N|The four Goddesses of the Neptunia series enter an online fantasy world inspired by themselves. Joined by the CPU Candidates, youâll fight in four-person, real-time combat.|Idea Factory International, Inc.|PlayStation 4
23001|PlayStation 4|Overwatch: Game of the Year Edition|12|23/05/2017|N|N|N|N|N|N|Y|N|In a time of global crisis, an international task force of heroes banded together to restore peace to a war-torn world: OVERWATCH.|Blizzard Entertainment SAS|PlayStation 4
23013|PlayStation 4|Pox Nora|12|23/05/2017|N|N|N|N|N|Y|N|N|Pox Nora is a collectible, turn-based, tactical, online fantasy game. Players command armies of fantastic creatures, cast spells of devastating power, and summon relics and equipment of ancient renown...|Desert Owl Games LLC|PlayStation 4
23021|PlayStation 4|Summon Night 6 Lost Borders|12|23/05/2017|Y|N|N|N|N|N|Y|N|In Cocoon World Fillujah, everything you need falls from the sky. Raj, a lonely young man, and his sidekick Patch are gathering the items they need to survive when strangers arrive in Fillujah from another...|GAIJINWORKS|PlayStation 4
23031|PlayStation 4|Utawarerumono: Mask of Deception|16|23/05/2017|Y|N|N|N|N|Y|Y|N|Mask of Deception follows the story of Haku, a mysterious amnesiac who awakens in an unfamiliar wilderness wearing nothing but a hospital gown and sporting a splitting headache. Heâs rescued by a beautiful...|Koch Media GmbH (Austria)|PlayStation 4
23041|PlayStation 4|Spellspire|3|23/05/2017|N|N|N|N|N|N|N|N|Reach the top of the spire with your mage. Create words and defeat the enemies.|10tons Ltd.|PlayStation 4
23051|PlayStation 4|Star Ocean Till the end of time|12|23/05/2017|N|N|N|N|N|N|Y|N|An attack from an unknown power in space threatens the peace between humans and aliens. The attack forces Fayt Leingod and his friend Sophia Esteed to separate from Fayt's parents and flee from the planet.|Square Enix Ltd|PlayStation 4
23061|PlayStation 4|Cryptark|7|23/05/2017|N|N|N|N|N|N|Y|N|Cryptark is a 2D sci-fi roguelike shooter where you take on the role of a heavily armed privateer seeking to earn government contracts by boarding deadly alien space-hulks. Itâs up to you to strategize...|Alientrap Games Inc|PlayStation 4, PC
23071|PlayStation 4|Arizona Sunshine|18|23/05/2017|Y|N|N|N|N|N|Y|N|Step into the midst of a zombie apocalypse as if you were really there, and shoot, snipe and blast your way through hordes of undead close enough to touch. Arizona Sunshine has you battle for survival...|Vertigo Games|PlayStation 4
23081|PlayStation 4|Skylar &amp; Plux: Adventure on Clover Island|7|19/05/2017|N|N|N|N|N|N|Y|N|Skylar, a cybernetically enhanced cat-type creature must battle against the evil forces of CRT in order to save her home world from complete destruction.|GRIP Digital s.r.o|PlayStation 4
23091|PlayStation 4|SUPERBEAT XONiC|12|19/05/2017|Y|N|N|N|N|N|N|N|Rhythm game. Touch the Vita screen in time with the beat of the music.|Rising Star Games Ltd|PlayStation 4
23101|PlayStation 4|Danger Zone|7|19/05/2017|N|N|N|N|N|N|Y|N|Crash test simulator in which players drive their vehicles through various obstacle courses while trying to create the most spectacular crashes.|Three Fields Entertainment Limited|PlayStation 4
23213|PlayStation 4|Embers of Mirrim|7|13/05/2017|N|N|N|Y|N|N|Y|N|Players control a fantastical, fox-like being in a quest to restore balance to the world. An ancient power forges together two distinctly different creatures into one versatile hero. Players move on a...|Creative Bytes Studios Inc|PlayStation 4
23221|PlayStation 4|ACA NEOGEO GALAXY FIGHT: UNIVERSAL WARRIORS|12|11/05/2017|N|N|N|N|N|N|Y|N|Side scrolling beat 'em up, from the mid â90s. Make your way through each level fighting off enemies.|HAMSTER Corporation|PlayStation 4
23231|PlayStation 4|Toby: The Secret Mine|7|11/05/2017|N|N|N|N|N|N|Y|N|A peaceful way of life in a small village in the mountains was thrown into disorder. Someone has kidnapped most of its residents. A couple of brave hearts tried to rescue their friends but none of them...|Headup GmbH|PlayStation 4
23241|PlayStation 4|ACA NEOGEO THE LAST BLADE|16|11/05/2017|N|N|N|N|N|N|Y|N|Choose your character and fight your way through the levels.|HAMSTER Corporation|PlayStation 4
23251|PlayStation 4|ACA NEOGEO THE KING OF FIGHTERS '95|12|11/05/2017|N|N|N|N|N|N|Y|N|Classic 90s arcade style beat 'em up.|HAMSTER Corporation|PlayStation 4
23261|PlayStation 4|Windjammers|3|10/05/2017|N|N|N|N|N|N|N|N|This is an arcady Frisbee game. The objective is to throw the Frisbee past your opponent to score as many points as possible. Set in a retro pixelated setting, players can use a variety of power ups to...|Dotemu SAS|PlayStation 4
23271|PlayStation 4|Ancient Amuletor|12|10/05/2017|N|N|N|N|N|N|Y|N|Virtual reality game where the player fights back hordes of enemies in settings such as ancient Egypt and Rome.|Time of Virtual Reality Technology Co., Ltd|PlayStation 4
23281|PlayStation 4|GNOG|3|10/05/2017|N|N|N|N|N|N|N|N|Puzzle your way through miniature worlds set within the heads of celestial space beings.|Double Fine Productions Inc.|PlayStation 4
23291|PlayStation 4|ART OF FIGHTING ANTHOLOGY|12|10/05/2017|N|N|N|N|N|N|Y|N|Art of Fighting Trilogy. Side scrolling beat 'em up. Make your way through each level fighting off enemies.|SNK PLAYMORE CORPORATION|PlayStation 4
23301|PlayStation 4|RiME|7|09/05/2017|N|N|N|Y|N|N|Y|N||Grey Box, a division of Redux! Games, LLC|PlayStation 4
23513|PlayStation 4|Black the Fall|12|27/04/2017|N|N|N|N|N|N|Y|N|BLACK THE FALL is an atmospheric puzzle game set-up in a communist dystopian era. Playing as Black, an obedient factory worker, you get one chance to outsmart the oppressive system, but the road to freedom...|Square Enix Ltd|PlayStation 4
23521|PlayStation 4|ACA NEOGEO ART OF FIGHTING|12|27/04/2017|N|N|N|N|N|N|Y|N|Side scrolling beat 'em up. Make your way through each level fighting off enemies.|HAMSTER Corporation|PlayStation 4
23531|PlayStation 4|Infinite Minigolf|3|27/04/2017|N|N|N|N|N|N|N|N|Infinite Minigolf is an Arcady mini golf game with a cartoony twist. The goal is to putt the ball in the pocket with as fewer swings as possible. Different power ups and specials are available to aid the...|ZEN Studios Ltd|PlayStation 4
23541|PlayStation 4|The Long Journey Home|16|27/04/2017|Y|N|N|N|N|N|N|N|It was supposed to be a short test run - a quick flight to Alpha Centauri and back. But when mankindâs first experimental jump drive goes wrong, a misfit crew finds itself trapped on the wrong side of...|Daedalic Entertainment GmbH|PC, PlayStation 4, Xbox One, Nintendo Switch
23551|PlayStation 4|Baboon!Â®|3|26/04/2017|N|N|N|N|N|N|N|N||RELEVO VIDEOGAMES S.L.|PlayStation 4
23561|PlayStation 4|Puzzle Showdown 4K|3|26/04/2017|N|N|N|N|N|N|N|N|Puzzle Showdown 4K is a Jigsaw puzzle game. Players have to put puzzle pieces on the correct spot on the game board. They can choose between a variety of photographs or painting that do not contain inappropriate...|70 Times 7 LLC|PlayStation 4
23571|PlayStation 4|Damascus Gear: Operation Tokyo HD Edition|12|26/04/2017|Y|N|N|N|N|N|N|N|The player pilots a âGEARâ; a humanoid, heavily armoured robot used to fight the out of control RAGE robots that threaten to wipe out humanity.|Arc System Works Co.,Ltd|PlayStation 4
23581|PlayStation 4|Conarium|12|26/04/2017|Y|N|N|N|N|N|N|N|As Frank Gilman, a member of the Anthropology Department in the Miskatonic University, you have taken part in the Upuaut expedition led by Dr. Faust, attempting to pass beyond the limits of human consciousness...|Iceberg Interactive BV|PC, Xbox One, PlayStation 4
23591|PlayStation 4|Puyo Puyo Tetris|3|25/04/2017|N|N|N|N|N|N|N|N|By some strange accident the world of Puyo Puyo and Tetris is merged. The Puyo and Tetris team must work together to bring back order in the universe and stop the merge of Tetrinos and Puyoâs.|Koch Media GmbH (Austria)|PlayStation 4
