Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden| https://www.vgchartz.com/game/99815/nobunagas-ambition-sphere-of-influence-ascension/| 2016| Strategy| Tecmo Koei| 0.03| 0.00| 0.06| 0.01| 0.09| PlayStation 4
Grand Ages: Medieval| https://www.vgchartz.com/game/85932/grand-ages-medieval/| 2015| Strategy| Kalypso Media| 0.00| 0.05| 0.03| 0.01| 0.09| PlayStation 4
Rugby League Live 4| https://www.vgchartz.com/game/194439/rugby-league-live-4/| 2017| Sports| Tru Blu Entertainment| 0.00| 0.08| 0.00| 0.01| 0.09| PlayStation 4
Toy Soldiers: War Chest| https://www.vgchartz.com/game/84073/toy-soldiers-war-chest/| 2015| Action| Ubisoft| 0.07| 0.00| 0.00| 0.02| 0.09| PlayStation 4
God Eater Resurrection| https://www.vgchartz.com/game/85690/god-eater-resurrection/| 2015| Action| Namco Bandai Games| 0.00| 0.00| 0.09| 0.00| 0.09| PlayStation 4
Paragon| https://www.vgchartz.com/game/96055/paragon/| 2016| Action| Sony Interactive Entertainment| 0.07| 0.00| 0.00| 0.02| 0.09| PlayStation 4
Summon Night 6: Lost Borders| https://www.vgchartz.com/game/95794/summon-night-6-lost-borders/| 2016| Role-Playing| Gaijinworks| 0.03| 0.00| 0.05| 0.01| 0.09| PlayStation 4
Black Rose Valkyrie| https://www.vgchartz.com/game/86719/dark-rose-valkyrie/| 2016| Role-Playing| Idea Factory International| 0.04| 0.00| 0.04| 0.01| 0.09| PlayStation 4
Duke Nukem 3D: 20th Anniversary World Tour| https://www.vgchartz.com/game/137633/duke-nukem-3d-20th-anniversary-world-tour/| 2016| Shooter| Gearbox Software| 0.07| 0.00| 0.00| 0.02| 0.09| PlayStation 4
ATV Drift & Tricks| https://www.vgchartz.com/game/213712/atv-drift-amp-tricks/| 2017| Racing| Funbox Media| 0.07| 0.00| 0.00| 0.02| 0.09| PlayStation 4
Yoru no Nai Kuni| https://www.vgchartz.com/game/85493/nights-of-azure/| 2015| Role-Playing| Tecmo Koei| 0.00| 0.00| 0.09| 0.00| 0.09| PlayStation 4
Lara Croft and the Temple of Osiris| https://www.vgchartz.com/game/82912/lara-croft-and-the-temple-of-osiris/| 2014| Action| Square Enix| 0.00| 0.07| 0.00| 0.01| 0.09| PlayStation 4
Dragon's Dogma Online| https://www.vgchartz.com/game/85086/dragons-dogma-online/| N/A| Role-Playing| | 0.00| 0.00| 0.09| 0.00| 0.09| PlayStation 4
Ghostbusters (2016)| https://www.vgchartz.com/game/105042/ghostbusters-2016/| 2016| Action| Activision| 0.07| 0.00| 0.00| 0.02| 0.08| PlayStation 4
Agatha Christie's The ABC Murders| https://www.vgchartz.com/game/86413/agatha-christies-the-abc-murders/| 2016| Adventure| Microids| 0.05| 0.02| 0.00| 0.02| 0.08| PlayStation 4
Shantae: Half-Genie Hero| https://www.vgchartz.com/game/82783/shantae-half-genie-hero/| 2016| Platform| Xseed Games| 0.06| 0.00| 0.01| 0.01| 0.08| PlayStation 4
Earth Defense Force 4.1: The Shadow of New Despair| https://www.vgchartz.com/game/85637/earth-defense-force-41-the-shadow-of-new-despair/| 2015| Shooter| PQube| 0.05| 0.02| 0.00| 0.01| 0.08| PlayStation 4
The Sexy Brutale| https://www.vgchartz.com/game/171078/the-sexy-brutale/| 2017| Adventure| Badland Studio| 0.05| 0.02| 0.00| 0.01| 0.08| PlayStation 4
Legend of Kay| https://www.vgchartz.com/game/85435/legend-of-kay-anniversary/| 2015| Action| Nordic Games| 0.03| 0.03| 0.00| 0.01| 0.08| PlayStation 4
Hasbro Family Fun Pack Conquest Edition| https://www.vgchartz.com/game/144664/hasbro-family-fun-pack-conquest-edition/| 2016| Misc| Ubisoft| 0.07| 0.00| 0.00| 0.02| 0.08| PlayStation 4
Loading Human| https://www.vgchartz.com/game/137630/loading-human/| 2016| Adventure| Maximum Games| 0.05| 0.02| 0.00| 0.01| 0.08| PlayStation 4
Rapala Fishing Pro Series| https://www.vgchartz.com/game/208596/rapala-fishing-pro-series/| 2017| Simulation| GameMill| 0.06| 0.00| 0.00| 0.02| 0.08| PlayStation 4
Atelier Firis: The Alchemist of the Mysterious Journey| https://www.vgchartz.com/game/113965/atelier-firis-the-alchemist-and-the-mysterious-journey/| 2016| Role-Playing| Tecmo Koei| 0.02| 0.00| 0.05| 0.01| 0.08| PlayStation 4
Dead Rising| https://www.vgchartz.com/game/130878/dead-rising/| 2016| Action| Capcom| 0.04| 0.00| 0.02| 0.01| 0.08| PlayStation 4
Assetto Corsa| https://www.vgchartz.com/game/119025/assetto-corsa/| 2016| Racing| 505 Games| 0.00| 0.06| 0.01| 0.01| 0.08| PlayStation 4
Akiba's Beat| https://www.vgchartz.com/game/125065/akibas-beat/| 2016| Action| PQube| 0.05| 0.00| 0.01| 0.01| 0.08| PlayStation 4
WRC 6| https://www.vgchartz.com/game/138645/wrc-6/| 2016| Racing| PQube| 0.03| 0.02| 0.01| 0.01| 0.08| PlayStation 4
God Wars: Future Past| https://www.vgchartz.com/game/161533/god-wars-future-past/| 2017| Role-Playing| NIS America| 0.03| 0.01| 0.02| 0.01| 0.07| PlayStation 4
Resident Evil 5 HD| https://www.vgchartz.com/game/120130/resident-evil-5/| 2016| Action| Capcom| 0.05| 0.00| 0.01| 0.01| 0.07| PlayStation 4
The Witch and the Hundred Knights 2| https://www.vgchartz.com/game/159009/the-witch-and-the-hundred-knight-2/| 2017| Role-Playing| Nippon Ichi Software| 0.03| 0.00| 0.03| 0.01| 0.07| PlayStation 4
Samurai Warriors: Sanada Maru| https://www.vgchartz.com/game/147203/samurai-warriors-spirit-of-sanada/| 2016| Action| Tecmo Koei| 0.02| 0.00| 0.05| 0.01| 0.07| PlayStation 4
Project Setsuna| https://www.vgchartz.com/game/90154/i-am-setsuna/| 2016| Role-Playing| Square Enix| 0.00| 0.00| 0.07| 0.00| 0.07| PlayStation 4
Has-Been Heroes| https://www.vgchartz.com/game/154976/has-been-heroes/| 2017| Action| GameTrust| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary| https://www.vgchartz.com/game/215344/fortune-street-dragon-quest-amp-final-fantasy-30th-anniversary/| 2017| Misc| Square Enix| 0.00| 0.00| 0.07| 0.00| 0.07| PlayStation 4
Styx: Shards of Darknes| https://www.vgchartz.com/game/120416/styx-shards-of-darkness/| 2017| Action| Focus Home Interactive| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
Dead Rising 2| https://www.vgchartz.com/game/130881/dead-rising-2/| 2016| Action| Capcom| 0.04| 0.00| 0.02| 0.01| 0.07| PlayStation 4
The Book of Unwritten Tales 2| https://www.vgchartz.com/game/86119/the-book-of-unwritten-tales-2/| 2015| Adventure| Nordic Games| 0.00| 0.06| 0.00| 0.01| 0.07| PlayStation 4
Touhou Genso Rondo: Bullet Ballet| https://www.vgchartz.com/game/108789/touhou-genso-rondo-bullet-ballet/| 2016| Shooter| NIS America| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
The Walking Dead: A Telltale Series Collection| https://www.vgchartz.com/game/217401/the-walking-dead-a-telltale-series-collection/| 2017| Adventure| Warner Bros. Interactive Entertainment| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
The Silver Case| https://www.vgchartz.com/game/163775/the-silver-case/| 2017| Visual Novel| NIS America| 0.05| 0.00| 0.01| 0.01| 0.07| PlayStation 4
Hunting Simulator| https://www.vgchartz.com/game/186216/hunting-simulator/| 2017| Shooter| Bigben Interactive| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
WRC 7| https://www.vgchartz.com/game/212048/wrc-7/| 2017| Racing| Bigben Interactive| 0.06| 0.00| 0.00| 0.01| 0.07| PlayStation 4
Kamen Rider: Battride War Genesis| https://www.vgchartz.com/game/93921/kamen-rider-battride-war-genesis/| 2016| Action| Namco Bandai Games| 0.00| 0.00| 0.07| 0.00| 0.07| PlayStation 4
Le Tour de France 2017| https://www.vgchartz.com/game/182376/le-tour-de-france-2017/| 2017| Simulation| Focus Home Interactive| 0.00| 0.06| 0.00| 0.01| 0.07| PlayStation 4
City Shrouded in Shadow| https://www.vgchartz.com/game/215343/city-shrouded-in-shadow/| 2017| Action-Adventure| Namco Bandai Games| 0.00| 0.00| 0.07| 0.00| 0.07| PlayStation 4
SG/ZH: School Girl/Zombie Hunter| https://www.vgchartz.com/game/153649/sgzh-school-girlzombie-hunter/| 2017| Action| Aksys Games| 0.04| 0.00| 0.02| 0.01| 0.07| PlayStation 4
Broken Sword 5: The Serpent's Curse| https://www.vgchartz.com/game/85917/broken-sword-5-the-serpents-curse/| 2015| Adventure| Revolution Software| 0.00| 0.06| 0.00| 0.01| 0.07| PlayStation 4
Terraria| https://www.vgchartz.com/game/84813/terraria/| 2014| Action| 505 Games| 0.00| 0.05| 0.01| 0.01| 0.07| PlayStation 4
Warhammer: The End Times - Vermintide| https://www.vgchartz.com/game/85133/warhammer-the-end-times-vermintide/| 2016| Action| Games Workshop| 0.03| 0.03| 0.00| 0.01| 0.07| PlayStation 4
Batman: The Enemy Within| https://www.vgchartz.com/game/193509/batman-the-enemy-within/| 2017| Adventure| Telltale Games| 0.05| 0.00| 0.00| 0.01| 0.07| PlayStation 4
Atari Flashback Classics: Volume 1| https://www.vgchartz.com/game/115637/atari-flashback-classics-volume-1/| 2016| Misc| Atari| 0.05| 0.00| 0.00| 0.01| 0.07| PlayStation 4
Legend of Kay Anniversary| https://www.vgchartz.com/game/85772/legend-of-kay-anniversary/| 2015| Action| Nordic Games| 0.00| 0.06| 0.00| 0.01| 0.07| PlayStation 4
Steins;Gate 0| https://www.vgchartz.com/game/85698/steinsgate-0/| 2015| Adventure| PQube| 0.00| 0.00| 0.07| 0.00| 0.07| PlayStation 4
ZombiU| https://www.vgchartz.com/game/85821/zombi/| 2016| Action| Ubisoft| 0.00| 0.04| 0.01| 0.01| 0.07| PlayStation 4
Risen 3: Titan Lords| https://www.vgchartz.com/game/85626/risen-3-titan-lords-enhanced-edition/| 2015| Role-Playing| Deep Silver| 0.00| 0.06| 0.00| 0.01| 0.07| PlayStation 4
Mark McMorris Infinite Air| https://www.vgchartz.com/game/120421/mark-mcmorris-infinite-air/| 2016| Sports| Maximum Games| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Dead or Alive Xtreme 3: Fortune| https://www.vgchartz.com/game/85842/dead-or-alive-xtreme-3-fortune/| 2016| Sports| Tecmo Koei| 0.00| 0.00| 0.06| 0.00| 0.06| PlayStation 4
Birthdays the Beginning| https://www.vgchartz.com/game/153989/birthdays-the-beginning/| 2017| Misc| NIS America| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Rugby 18| https://www.vgchartz.com/game/213704/rugby-18/| 2017| Sports| Koch Media| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
The Binding of Isaac| https://www.vgchartz.com/game/75260/the-binding-of-isaac/| 2017| Misc| Nicalis| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Sherlock Holmes: The Devil's Daughter| https://www.vgchartz.com/game/119056/sherlock-holmes-the-devils-daughter/| 2016| Adventure| Bigben Interactive| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Atelier Liddy and Soeur: Alchemists of the Mysterious Painting| https://www.vgchartz.com/game/205779/atelier-lydie-amp-suelle-the-alchemists-and-the-mysterious-paintings/| 2017| Role-Playing| Tecmo Koei| 0.03| 0.00| 0.03| 0.01| 0.06| PlayStation 4
MX vs. ATV Supercross Encore| https://www.vgchartz.com/game/85985/mx-vs-atv-supercross-encore/| 2015| Sports| Nordic Games| 0.00| 0.05| 0.00| 0.01| 0.06| PlayStation 4
MX vs ATV Supercross Encore 2017 Track Edition| https://www.vgchartz.com/game/152574/mx-vs-atv-supercross-encore-2017-track-edition/| 2017| Racing| THQ Nordic| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Sword Art Online: Game Director's Edition| https://www.vgchartz.com/game/86256/sword-art-online-game-directors-edition/| 2015| Role-Playing| Namco Bandai Games| 0.00| 0.00| 0.06| 0.00| 0.06| PlayStation 4
Deformers| https://www.vgchartz.com/game/157499/deformers/| 2017| Action| Ready at Dawn| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Nobunaga no Yabou: Souzou| https://www.vgchartz.com/game/79248/nobunaga-no-yabou-souzou/| 2014| Strategy| Tecmo Koei| 0.00| 0.00| 0.06| 0.00| 0.06| PlayStation 4
Dragon Quest X: All in One Package| https://www.vgchartz.com/game/198594/dragon-quest-x-all-in-one-package/| 2017| Role-Playing| Square Enix| 0.00| 0.00| 0.06| 0.00| 0.06| PlayStation 4
Yomawari: Midnight Shadows| https://www.vgchartz.com/game/199847/yomawari-midnight-shadows/| 2017| Action| NIS America| 0.02| 0.00| 0.04| 0.00| 0.06| PlayStation 4
Game of Thrones (Telltale)| https://www.vgchartz.com/game/84860/game-of-thrones-a-telltale-games-series/| 2015| Adventure| Telltale Games| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Atari Flashback Classics: Volume 2| https://www.vgchartz.com/game/115632/atari-flashback-classics-volume-2/| 2016| Misc| Atari| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Outcast: Second Contact| https://www.vgchartz.com/game/206311/outcast-second-contact/| 2017| Adventure| Maximum Games| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Cartoon Network Battle Crashers| https://www.vgchartz.com/game/143040/cartoon-network-battle-crashers/| 2016| Action| Maximum Games| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Handball 16| https://www.vgchartz.com/game/86180/handball-16/| 2015| Sports| Bigben Interactive| 0.00| 0.05| 0.00| 0.01| 0.06| PlayStation 4
Extinction| https://www.vgchartz.com/game/179410/extinction/| 2018| Action| Maximum Games| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Rugby World Cup 2015| https://www.vgchartz.com/game/86109/rugby-world-cup-2015/| 2015| Sports| Big Ben Interactive| 0.00| 0.05| 0.00| 0.01| 0.06| PlayStation 4
Exist Archive: The Other Side of the Sky| https://www.vgchartz.com/game/85805/exist-archive-the-other-side-of-the-sky/| 2015| Role-Playing| Aksys Games| 0.02| 0.00| 0.03| 0.00| 0.06| PlayStation 4
King's Quest: The Complete Collection| https://www.vgchartz.com/game/141656/kings-quest-the-complete-collection/| 2016| Adventure| Activision| 0.05| 0.00| 0.00| 0.01| 0.06| PlayStation 4
Sine Mora| https://www.vgchartz.com/game/178957/sine-mora-ex/| 2017| Action| THQ Nordic| 0.03| 0.01| 0.00| 0.01| 0.06| PlayStation 4
Aven Colony| https://www.vgchartz.com/game/173111/aven-colony/| 2017| Strategy| Sold Out| 0.04| 0.01| 0.00| 0.01| 0.06| PlayStation 4
Battle Chasers: Nightwar| https://www.vgchartz.com/game/179407/battle-chasers-nightwar/| 2017| Role-Playing| THQ Nordic| 0.03| 0.02| 0.00| 0.01| 0.06| PlayStation 4
WRC 5: FIA World Rally Championship| https://www.vgchartz.com/game/85967/wrc-5-fia-world-rally-championship/| 2015| Racing| Bigben Interactive| 0.00| 0.05| 0.00| 0.01| 0.06| PlayStation 4
Black Mirror| https://www.vgchartz.com/game/197163/black-mirror/| 2017| Adventure| THQ Nordic| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Touhou Genso Wanderer| https://www.vgchartz.com/game/158291/touhou-genso-wanderer/| 2017| Action| NIS America| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Arcania: Gothic 4| https://www.vgchartz.com/game/85537/arcania-gothic-4/| 2015| Role-Playing| Nordic Games| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Starblood Arena VR| https://www.vgchartz.com/game/164690/starblood-arena/| 2017| Shooter| Sony Interactive Entertainment| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Hellblade| https://www.vgchartz.com/game/84096/hellblade-senuas-sacrifice/| 2018| Action-Adventure| 505 Games| 0.03| 0.01| 0.00| 0.01| 0.05| PlayStation 4
Bubsy: The Woolies Strike Back| https://www.vgchartz.com/game/200440/bubsy-the-woolies-strike-back/| 2017| Platform| Accolade| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Nitroplus Blasterz: Heroines Infinite Duel| https://www.vgchartz.com/game/85591/nitroplus-blasterz-heroines-infinite-duel/| 2015| Fighting| Marvelous Interactive| 0.01| 0.01| 0.03| 0.00| 0.05| PlayStation 4
Nobunaga's Ambition: Creation| https://www.vgchartz.com/game/79575/nobunagas-ambition-sphere-of-influence/| 2014| Strategy| Tecmo Koei| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Child of Light| https://www.vgchartz.com/game/75703/child-of-light/| 2014| Role-Playing| Ubisoft| 0.00| 0.01| 0.04| 0.00| 0.05| PlayStation 4
Phantasy Star Online 2 Episode 4: Deluxe Package| https://www.vgchartz.com/game/106717/phantasy-star-online-2-episode-4-deluxe-package/| 2017| Role-Playing| Sega| 0.00| 0.00| 0.05| 0.00| 0.05| PlayStation 4
Saints Row: Gat out of Hell| https://www.vgchartz.com/game/84853/saints-row-gat-out-of-hell/| 2015| Action| Deep Silver| 0.00| 0.04| 0.00| 0.01| 0.05| PlayStation 4
Werewolves Within| https://www.vgchartz.com/game/148107/werewolves-within/| 2016| Misc| Ubisoft| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Demon Gaze 2| https://www.vgchartz.com/game/212043/demon-gaze-2/| 2017| Role-Playing| NIS America| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Real Farm| https://www.vgchartz.com/game/212047/real-farm/| 2017| Simulation| Soedesco| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Worms: WMD| https://www.vgchartz.com/game/120419/worms-wmd/| 2016| Strategy| Team17 Digital Ltd| 0.02| 0.02| 0.00| 0.01| 0.05| PlayStation 4
Syberia III| https://www.vgchartz.com/game/84700/syberia-iii/| 2017| Adventure| Microids| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Sengoku Basara: Sanada Yukimura-Den| https://www.vgchartz.com/game/131945/sengoku-basara-sanada-yukimura-den/| 2016| Action| Capcom| 0.00| 0.00| 0.05| 0.00| 0.05| PlayStation 4
Sengoku Basara 4: Sumeragi| https://www.vgchartz.com/game/85813/sengoku-basara-4-sumeragi/| 2015| Action| Capcom| 0.00| 0.00| 0.05| 0.00| 0.05| PlayStation 4
Sébastien Loeb Rally Evo| https://www.vgchartz.com/game/86135/sebastien-loeb-rally-evo/| 2016| Racing| Milestone S.r.l| 0.00| 0.04| 0.00| 0.01| 0.05| PlayStation 4
Don't Starve| https://www.vgchartz.com/game/73138/dont-starve/| 2018| Adventure| 505 Games| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Monster Jam: Crush It| https://www.vgchartz.com/game/153592/monster-jam-crush-it/| 2016| Racing| GameMill| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Prison Architect| https://www.vgchartz.com/game/109947/prison-architect/| 2016| Simulation| Introversion Software| 0.02| 0.02| 0.00| 0.01| 0.05| PlayStation 4
Assault Suit Leynos| https://www.vgchartz.com/game/129511/assault-suit-leynos/| 2016| Shooter| Rising Star Games| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Tokyo Twilight Ghost Hunters Daybreak: Special Gigs| https://www.vgchartz.com/game/129512/tokyo-twilight-ghost-hunters-daybreak-special-gigs/| 2016| Adventure| NIS America| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Overcooked| https://www.vgchartz.com/game/144554/overcooked/| 2016| Action| Sold Out| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Ben 10 (2017)| https://www.vgchartz.com/game/208599/ben-10-2017/| 2017| Action| Outright Games| 0.04| 0.00| 0.00| 0.01| 0.05| PlayStation 4
Dead Alliance| https://www.vgchartz.com/game/192913/dead-alliance/| 2017| Shooter| Maximum Games| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Deer Hunter Reloaded| https://www.vgchartz.com/game/189459/deer-hunter-reloaded/| 2017| Shooter| Maximum Games| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
That's You| https://www.vgchartz.com/game/212046/thats-you/| 2017| Party| Sony Interactive Entertainment| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Raid: World War II| https://www.vgchartz.com/game/206289/raid-world-war-ii/| 2017| Shooter| 505 Games| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Hyperdimension Neptunia Victory II| https://www.vgchartz.com/game/83151/megadimension-neptunia-vii/| 2015| Role-Playing| Idea Factory International| 0.00| 0.00| 0.04| 0.00| 0.04| PlayStation 4
Zero Escape The Nonary Games| https://www.vgchartz.com/game/158310/zero-escape-the-nonary-games/| 2017| Adventure| Aksys Games| 0.03| 0.00| 0.01| 0.01| 0.04| PlayStation 4
Rugby Challenge 3| https://www.vgchartz.com/game/86213/rugby-challenge-3/| 2016| Sports| Alternative Software| 0.00| 0.04| 0.00| 0.01| 0.04| PlayStation 4
Vikings: Wolves of Midgard| https://www.vgchartz.com/game/158305/vikings-wolves-of-midgard/| 2017| Action| Kalypso Media| 0.03| 0.01| 0.00| 0.01| 0.04| PlayStation 4
INSIDE / LIMBO Double Pack| https://www.vgchartz.com/game/204848/inside-limbo-double-pack/| 2017| Platform| 505 Games| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
The Talos Principle| https://www.vgchartz.com/game/84999/the-talos-principle/| 2015| Puzzle| Nighthawk Interactive| 0.00| 0.04| 0.00| 0.01| 0.04| PlayStation 4
Megadimension Neptunia VIIR| https://www.vgchartz.com/game/199846/megadimension-neptunia-viir/| 2017| Role-Playing| Compile Heart| 0.01| 0.00| 0.03| 0.00| 0.04| PlayStation 4
R.B.I. Baseball 2016| https://www.vgchartz.com/game/97957/rbi-baseball-2016/| 2016| Sports| MLB.com| 0.04| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Pure Farming 2018| https://www.vgchartz.com/game/208594/pure-farming-2018/| 2018| Simulation| Techland| 0.02| 0.01| 0.00| 0.01| 0.04| PlayStation 4
Air Conflicts: Secret Wars| https://www.vgchartz.com/game/164643/air-conflicts-secret-wars/| 2016| Simulation| Nighthawk Interactive| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Anima - Gate of Memories| https://www.vgchartz.com/game/115344/anima-gate-of-memories/| 2016| Action| Avanquest| 0.01| 0.02| 0.00| 0.01| 0.04| PlayStation 4
Axiom Verge| https://www.vgchartz.com/game/84587/axiom-verge/| 2017| Action| Badland Studio| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Unbox: Newbie's Adventure| https://www.vgchartz.com/game/193789/unbox-newbies-adventure/| 2017| Action| Merge Games| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Here They Lie| https://www.vgchartz.com/game/142336/here-they-lie/| 2016| Adventure| Sony Interactive Entertainment| 0.00| 0.03| 0.00| 0.01| 0.04| PlayStation 4
Under Night In-Birth Exe:Latest| https://www.vgchartz.com/game/191703/under-night-in-birth-exelatest/| 2017| Fighting| Arc System Works| 0.01| 0.00| 0.03| 0.00| 0.04| PlayStation 4
Aragami| https://www.vgchartz.com/game/137631/aragami/| 2016| Action| Maximum Games| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Yonder: The Cloud Catcher Chronicles| https://www.vgchartz.com/game/181517/yonder-the-cloud-catcher-chronicles/| 2017| Action| CokeM Interactive| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Assassin's Creed Chronicles: China| https://www.vgchartz.com/game/84602/assassins-creed-chronicles-china/| 2015| Action-Adventure| Ubisoft| 0.00| 0.03| 0.00| 0.01| 0.04| PlayStation 4
JoJo's Bizarre Adventure: Eyes of Heaven| https://www.vgchartz.com/game/84970/jojos-bizarre-adventure-eyes-of-heaven/| 2015| Fighting| Namco Bandai Games| 0.00| 0.00| 0.04| 0.00| 0.04| PlayStation 4
Dungeons 3| https://www.vgchartz.com/game/212042/dungeons-3/| 2017| Strategy| Kalypso Media| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Tour de France 2014| https://www.vgchartz.com/game/82235/tour-de-france-2014/| 2014| Sports| Focus Home Interactive| 0.00| 0.03| 0.00| 0.01| 0.04| PlayStation 4
Danganronpa Another Episode: Ultra Despair Girls| https://www.vgchartz.com/game/158402/danganronpa-another-episode-ultra-despair-girls/| 2017| Shooter| NIS America| 0.03| 0.00| 0.01| 0.01| 0.04| PlayStation 4
Aegis of Earth: Protonovus Assault| https://www.vgchartz.com/game/86122/aegis-of-earth-protonovus-assault/| 2016| Action| PQube| 0.03| 0.01| 0.00| 0.01| 0.04| PlayStation 4
Just Sing| https://www.vgchartz.com/game/130884/just-sing/| 2016| Music| Ubisoft| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Wonder Boy: The Dragon's Trap (Remake)| https://www.vgchartz.com/game/188497/wonder-boy-the-dragons-trap-remake/| 2018| Platform| Nicalis| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Lumo| https://www.vgchartz.com/game/130882/lumo/| 2016| Puzzle| Rising Star Games| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
ABZU| https://www.vgchartz.com/game/83062/abzu/| 2017| Adventure| 505 Games| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Shadow Tactics: Blades of the Shogun| https://www.vgchartz.com/game/95436/shadow-tactics-blades-of-the-shogun/| 2017| Strategy| Kalypso Media| 0.02| 0.01| 0.00| 0.01| 0.04| PlayStation 4
Darkest Dungeon| https://www.vgchartz.com/game/84939/darkest-dungeon/| 2018| Role-Playing| Merge Games| 0.02| 0.00| 0.01| 0.01| 0.04| PlayStation 4
R.B.I. Baseball 2017| https://www.vgchartz.com/game/157497/rbi-baseball-2017/| 2017| Sports| MLB.com| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Punch Line| https://www.vgchartz.com/game/85696/punch-line/| 2015| Adventure| 5pb| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
VR Karts| https://www.vgchartz.com/game/217423/vr-karts/| 2017| Racing| Perp Games| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
Resident Evil: Umbrella Corps| https://www.vgchartz.com/game/121122/resident-evil-umbrella-corps/| 2016| Shooter| Capcom| 0.00| 0.00| 0.04| 0.00| 0.04| PlayStation 4
Marvel Pinball: Epic Collection Volume 1| https://www.vgchartz.com/game/143149/marvel-pinball-epic-collection-volume-1/| 2016| Puzzle| Nighthawk Interactive| 0.03| 0.00| 0.00| 0.01| 0.04| PlayStation 4
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2| https://www.vgchartz.com/game/86308/god-eater-off-shot-lindow-hen-twin-pack-amp-animation-vol-2/| 2015| Misc| Namco Bandai Games| 0.00| 0.00| 0.04| 0.00| 0.04| PlayStation 4
Infamous: First Light| https://www.vgchartz.com/game/82989/infamous-first-light/| 2014| Action| Sony Computer Entertainment| 0.00| 0.03| 0.00| 0.00| 0.03| PlayStation 4
Raiden V| https://www.vgchartz.com/game/178281/raiden-v/| 2017| Action| UFO Interactive| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
The Peanuts Movie: Snoopy's Grand Adventure| https://www.vgchartz.com/game/86129/the-peanuts-movie-snoopys-grand-adventure/| 2015| Platform| Activision| 0.00| 0.03| 0.00| 0.00| 0.03| PlayStation 4
